model,label,r2,mse,rmse,mae,seed
xgboost__堆叠,Flexural strength,0.5220896022443213,12.870103055148581,3.587492586075765,2.5425472365957456,40
hmlasso__堆叠,Flexural strength,-15.284339100566104,438.536435686455,20.941261559095597,20.407155314944383,40
sst_xgb__堆叠,Flexural strength,0.38029317057493794,16.688673852116793,4.085177334231256,2.7674316987468845,40
erc_xgb__堆叠,Flexural strength,0.5447147303291071,12.260809489964434,3.5015438723460877,2.4385532912486667,40
lightgbm__vae,Flexural strength,0.6235059256278414,10.138966550168304,3.1841743906652322,2.6749447117380787,40
hist_gbr__vae,Flexural strength,0.5684883360361237,11.62058747998383,3.4088982795008462,2.826931843718215,40
xgboost__vae,Flexural strength,0.5910464217263414,11.013099363124743,3.3185990060754165,2.7757051965957453,40
hmlasso__vae,Flexural strength,-13.723869747832842,396.51307423963976,19.912636044472862,19.227926843040823,40
sst_xgb__vae,Flexural strength,0.4627469131000306,14.468198699108846,3.8037085454998842,3.0525653393717262,40
erc_xgb__vae,Flexural strength,0.6536741724851554,9.326537174557007,3.053937978177849,2.478434594596752,40
lightgbm__vanilla,Flexural strength,0.6032039071224019,10.685698890832125,3.268898727527686,2.7887145039920007,40
hist_gbr__vanilla,Flexural strength,0.5922480387856057,10.980739875952708,3.3137199453111164,2.7564653382700697,40
xgboost__vanilla,Flexural strength,0.46918696869335785,14.294768324803869,3.7808422771657466,3.228335086808511,40
hmlasso__vanilla,Flexural strength,-13.73176659336416,396.7257358939498,19.917975195635467,19.232848111104694,40
sst_xgb__vanilla,Flexural strength,0.38418415237856574,16.583889907189945,4.072332244204781,2.9728599491938676,40
erc_xgb__vanilla,Flexural strength,0.6594382040414506,9.171312093681966,3.0284174239496715,2.4923754103244478,40
lightgbm__vae_miwae,Flexural strength,0.711398365814886,7.772027541751833,2.7878356375066002,2.2064940830790665,40
hist_gbr__vae_miwae,Flexural strength,0.6661319792249323,8.991049063532436,2.998507806148324,2.28857219319354,40
xgboost__vae_miwae,Flexural strength,0.6304069853305815,9.953121358305781,3.1548567888742243,2.3935777965957454,40
hmlasso__vae_miwae,Flexural strength,-12.085578889965717,352.3939835605604,18.772159800101864,18.120440267908798,40
sst_xgb__vae_miwae,Flexural strength,0.6350763949853679,9.827374390367808,3.1348643336463233,2.430652669639919,40
erc_xgb__vae_miwae,Flexural strength,0.5994022482602814,10.788077373421707,3.2845208742557426,2.5456754701888715,40
lightgbm__h_vae,Flexural strength,0.6028057347949394,10.696421651651344,3.2705384345167605,2.779819905553268,40
hist_gbr__h_vae,Flexural strength,0.5759292859681575,11.420203071309729,3.379379095530676,2.8015525937290113,40
xgboost__h_vae,Flexural strength,0.5824354654064883,11.244991985173423,3.3533553323758314,2.867822286382979,40
hmlasso__h_vae,Flexural strength,-13.729959781214665,396.6770785333347,19.916753714733098,19.231723772504637,40
sst_xgb__h_vae,Flexural strength,0.5898212521446009,11.04609311854643,3.323566325281689,2.6067735775559964,40
erc_xgb__h_vae,Flexural strength,0.6649561274121318,9.022714693908743,3.003783396636439,2.4051300469522765,40
