model,r2,mse,rmse,mae,seed_count
catboost,0.2817792093143095,25.9510473575024,5.094217050489938,3.519085451797992,1
subset__overall,0.0470107340326917,74.57856160730942,8.635888003402396,5.650410449509738,1
mt_extra_trees,-19.52120374264176,290.7304609776112,17.05081995030184,13.623338894376795,1
