model,r2,mse,rmse,mae,seed_count
catboost,0.2817792093143095,25.951047357502397,5.094217050489937,3.5190854517979915,5
mt_extra_trees,-19.521203742641763,290.73046097761124,17.05081995030184,13.623338894376795,5
