1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Flexural strength
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.5,25,12,0.0,0.0,0,28,55,350,7.951377355
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,1.0,25,12,0.0,0.0,0,28,55,350,7.038505231
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,1.5,25,12,0.0,0.0,0,28,55,350,6.529771938
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,2.0,25,12,0.0,0.0,0,28,55,350,5.643835841
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,0.5,1.0,50,28,55,350,8.367392972
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,1.0,1.0,50,28,55,350,9.393914787
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,1.5,1.0,50,28,55,350,11.12080611
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,2.0,1.0,50,28,55,350,9.615407014
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,25,12,0.0,0.0,0,56,55,350,8.083793682
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.5,25,12,0.0,0.0,0,56,55,350,8.194523391
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,1.0,25,12,0.0,0.0,0,56,55,350,7.901212695
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,1.5,25,12,0.0,0.0,0,56,55,350,12.77965198
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,2.0,25,12,0.0,0.0,0,56,55,350,10.8971157
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,0.5,1.0,50,56,55,350,8.906868113
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,1.0,1.0,50,56,55,350,9.852581848
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,1.5,1.0,50,56,55,350,13.27644287
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,2.0,1.0,50,56,55,350,11.77104377
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,25,12,0.0,0.0,0,730,55,350,8.380844581
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.5,25,12,0.0,0.0,0,730,55,350,8.760934559
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,1.0,25,12,0.0,0.0,0,730,55,350,9.949105345
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,1.5,25,12,0.0,0.0,0,730,55,350,15.93188893
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,2.0,25,12,0.0,0.0,0,730,55,350,13.75305635
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,0.5,1.0,50,730,55,350,9.23082223
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,1.0,1.0,50,730,55,350,11.9004745
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,1.5,1.0,50,730,55,350,16.37484057
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990,16.0,0.0,178.0,20.0,0.0,0,0,2.0,1.0,50,730,55,350,15.13880174
1051.0,52.5,1,1,0.0,0.0,273.0,0.0,0.0,733.0,0,0.5,0.0,165.0,35.0,0.0,0,0,17.0,0.2,10,28,50,500,11.0
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,1,100,350,13.3
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,2,100,350,14.7
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,3,100,350,19.6
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,5,100,350,18.5
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,7,100,350,20.4
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,14,100,350,20.6
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,28,100,350,20.7
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,60,100,350,20.75
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,120,100,350,20.8
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,150,100,350,20.85
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,180,100,350,20.9
657.0,52.5,1,1,0.0,418.0,119.0,0.0,0.0,1013.0,0,1.0,0.0,185.0,40.0,0.0,0,0,2.0,0.2,13,360,100,350,20.95
1079.0,42.5,1,1,0.0,0.0,0.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,1,40,160,10.79329539
971.0,42.5,1,1,0.0,0.0,108.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,1,40,160,10.98992706
917.0,42.5,1,1,0.0,0.0,162.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,1,40,160,10.58631469
863.0,42.5,1,1,0.0,0.0,216.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,1,40,160,11.08269431
809.0,42.5,1,1,0.0,0.0,270.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,1,40,160,11.32957491
1079.0,42.5,1,1,0.0,0.0,0.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,3,40,160,18.32153258
971.0,42.5,1,1,0.0,0.0,108.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,3,40,160,19.61827914
917.0,42.5,1,1,0.0,0.0,162.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,3,40,160,17.31493307
863.0,42.5,1,1,0.0,0.0,216.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,3,40,160,18.76117954
809.0,42.5,1,1,0.0,0.0,270.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,3,40,160,19.20780898
1079.0,42.5,1,1,0.0,0.0,0.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,7,40,160,18.59995903
971.0,42.5,1,1,0.0,0.0,108.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,7,40,160,20.29670202
917.0,42.5,1,1,0.0,0.0,162.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,7,40,160,19.19322058
863.0,42.5,1,1,0.0,0.0,216.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,7,40,160,18.63973424
809.0,42.5,1,1,0.0,0.0,270.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,7,40,160,18.53649326
1079.0,42.5,1,1,0.0,0.0,0.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,28,40,160,19.02838414
971.0,42.5,1,1,0.0,0.0,108.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,28,40,160,21.12474951
917.0,42.5,1,1,0.0,0.0,162.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,28,40,160,21.97150008
863.0,42.5,1,1,0.0,0.0,216.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,28,40,160,24.76823327
809.0,42.5,1,1,0.0,0.0,270.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,28,40,160,24.51449488
1079.0,42.5,1,1,0.0,0.0,0.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,91,40,160,17.75694908
971.0,42.5,1,1,0.0,0.0,108.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,91,40,160,20.80343068
917.0,42.5,1,1,0.0,0.0,162.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,91,40,160,22.60017278
863.0,42.5,1,1,0.0,0.0,216.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,91,40,160,22.44630881
809.0,42.5,1,1,0.0,0.0,270.0,0.0,0.0,1000.0,79,2.36,0.0,177.0,21.6,0.0,0,0,2.0,0.2,13,91,40,160,21.09307897
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430,6.3,0.0,166.0,15.375,0.0,0,0,0.0,0.0,0,3,50,380,6.2
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411,6.3,0.0,171.0,17.052,0.0,0,0,0.0,0.0,0,3,50,380,14.3
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426,6.3,0.0,164.0,15.834,0.0,0,0,1.0,0.2,13,3,50,380,10.1
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408,6.3,0.0,169.0,17.475,0.0,0,0,1.0,0.2,13,3,50,380,10.8
913.0,52.5,1,1,160.0,0.0,68.0,0.0,46.0,415.0,415,6.3,0.0,157.0,16.2619,0.0,0,0,3.0,0.2,13,3,100,457,22.1
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430,6.3,0.0,166.0,15.375,0.0,0,0,0.0,0.0,0,14,50,380,6.2
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411,6.3,0.0,171.0,17.052,0.0,0,0,0.0,0.0,0,14,50,380,14.3
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426,6.3,0.0,164.0,15.834,0.0,0,0,1.0,0.2,13,14,50,380,10.1
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408,6.3,0.0,169.0,17.475,0.0,0,0,1.0,0.2,13,14,50,380,10.8
913.0,52.5,1,1,160.0,0.0,68.0,0.0,46.0,415.0,415,6.3,0.0,157.0,16.2619,0.0,0,0,3.0,0.2,13,14,100,457,22.1
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430,6.3,0.0,166.0,15.375,0.0,0,0,0.0,0.0,0,28,50,380,6.2
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411,6.3,0.0,171.0,17.052,0.0,0,0,0.0,0.0,0,28,50,380,14.3
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426,6.3,0.0,164.0,15.834,0.0,0,0,1.0,0.2,13,28,50,380,10.1
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408,6.3,0.0,169.0,17.475,0.0,0,0,1.0,0.2,13,28,50,380,10.8
913.0,52.5,1,1,160.0,0.0,68.0,0.0,46.0,415.0,415,6.3,0.0,157.0,16.2619,0.0,0,0,3.0,0.2,13,28,100,457,22.1
946.0,52.5,1,1,166.0,0.0,71.0,0.0,47.0,430.0,430,6.3,0.0,166.0,15.375,0.0,0,0,0.0,0.0,0,90,50,380,6.2
784.0,52.5,1,1,0.0,0.0,157.0,0.0,235.0,412.0,411,6.3,0.0,171.0,17.052,0.0,0,0,0.0,0.0,0,90,50,380,14.3
937.0,52.5,1,1,164.0,0.0,70.0,0.0,47.0,425.0,426,6.3,0.0,164.0,15.834,0.0,0,0,1.0,0.2,13,90,50,380,10.1
777.0,52.5,1,1,0.0,0.0,155.0,0.0,233.0,408.0,408,6.3,0.0,169.0,17.475,0.0,0,0,1.0,0.2,13,90,50,380,10.8
913.0,52.5,1,1,160.0,0.0,68.0,0.0,46.0,415.0,415,6.3,0.0,157.0,16.2619,0.0,0,0,3.0,0.2,13,90,100,457,22.1
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0,1.25,0.0,180.0,30.0,0.0,0,0,0.0,0.2,13,28,40,160,9.438860061
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0,1.25,0.0,180.0,30.0,0.0,0,0,0.5,0.2,13,28,40,160,12.07585046
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0,1.25,0.0,180.0,30.0,0.0,0,0,1.0,0.2,13,28,40,160,20.55520696
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0,1.25,0.0,180.0,30.0,0.0,0,0,1.5,0.2,13,28,40,160,24.7464507
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0,1.25,0.0,180.0,30.0,0.0,0,0,2.0,0.2,13,28,40,160,27.9730267
700.0,52.5,2,1,150.0,0.0,50.0,0.0,0.0,1104.0,0,1.25,0.0,180.0,30.0,0.0,0,0,2.5,0.2,13,28,40,160,30.34213236
680.2721088,42.5,1,1,0.0,0.0,119.7278912,0.0,0.0,1462.585034,0,0.6,0.0,160.0,9.591836735,0.0,0,0,0.0,0.0,0,28,40,160,21.99860258
640.0,42.5,1,1,0.0,0.0,160.0,0.0,0.0,1446.4,0,0.6,0.0,160.0,9.6,0.0,0,0,0.0,0.0,0,28,40,160,20.78210713
600.1500375,42.5,1,1,0.0,0.0,199.8499625,0.0,0.0,1434.35859,0,0.6,0.0,160.0,9.6024006,0.0,0,0,0.0,0.0,0,28,40,160,18.58816359
680.2721088,42.5,1,1,0.0,0.0,119.7278912,0.0,0.0,1503.401361,0,0.6,0.0,144.0,9.591836735,0.0,0,0,0.0,0.0,0,28,40,160,23.78378378
680.2721088,42.5,1,1,0.0,0.0,119.7278912,0.0,0.0,1421.768707,0,0.6,0.0,176.0,9.591836735,0.0,0,0,0.0,0.0,0,28,40,160,20.2027027
680.2721088,42.5,1,1,0.0,0.0,119.7278912,0.0,0.0,1462.585034,0,0.6,0.0,160.0,11.2244898,0.0,0,0,0.0,0.0,0,28,40,160,22.97297297
680.2721088,42.5,1,1,0.0,0.0,119.7278912,0.0,0.0,1469.387755,0,0.6,0.0,160.0,8.027210884,0.0,0,0,0.0,0.0,0,28,40,160,20.54054054
765.3061224,42.5,1,1,0.0,0.0,134.6938776,0.0,0.0,1316.326531,0,0.6,0.0,180.0,10.79081633,0.0,0,0,0.0,0.0,0,28,40,160,23.3650973
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1303.2,0,0.6,0.0,180.0,10.8,0.0,0,0,0.0,0.0,0,28,40,160,24.4092943
675.1687922,42.5,1,1,0.0,0.0,224.8312078,0.0,0.0,1289.572393,0,0.6,0.0,180.0,10.80270068,0.0,0,0,0.0,0.0,0,28,40,160,23.31499844
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1353.6,0,0.6,0.0,162.0,10.8,0.0,0,0,0.0,0.0,0,28,40,160,25.47297297
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1260.0,0,0.6,0.0,198.0,10.8,0.0,0,0,0.0,0.0,0,28,40,160,23.31081081
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1296.0,0,0.6,0.0,180.0,12.6,0.0,0,0,0.0,0.0,0,28,40,160,25.0
720.0,42.5,1,1,0.0,0.0,180.0,0.0,0.0,1310.4,0,0.6,0.0,180.0,9.0,0.0,0,0,0.0,0.0,0,28,40,160,24.52702703
850.3401361,42.5,1,1,0.0,0.0,149.6598639,0.0,0.0,1173.469388,0,0.6,0.0,200.0,11.98979592,0.0,0,0,0.0,0.0,0,28,40,160,25.40354111
800.0,42.5,1,1,0.0,0.0,200.0,0.0,0.0,1160.0,0,0.6,0.0,200.0,12.0,0.0,0,0,0.0,0.0,0,28,40,160,24.55364443
750.1875469,42.5,1,1,0.0,0.0,249.8124531,0.0,0.0,1140.285071,0,0.6,0.0,200.0,12.00300075,0.0,0,0,0.0,0.0,0,28,40,160,24.4982681
850.3401361,42.5,1,1,0.0,0.0,149.6598639,0.0,0.0,1224.489796,0,0.6,0.0,180.0,11.98979592,0.0,0,0,0.0,0.0,0,28,40,160,26.62162162
850.3401361,42.5,1,1,0.0,0.0,149.6598639,0.0,0.0,1122.44898,0,0.6,0.0,220.0,11.98979592,0.0,0,0,0.0,0.0,0,28,40,160,23.64864865
850.3401361,42.5,1,1,0.0,0.0,149.6598639,0.0,0.0,1173.469388,0,0.6,0.0,200.0,14.03061224,0.0,0,0,0.0,0.0,0,28,40,160,26.14864865
850.3401361,42.5,1,1,0.0,0.0,149.6598639,0.0,0.0,1181.972789,0,0.6,0.0,200.0,10.03401361,0.0,0,0,0.0,0.0,0,28,40,160,25.60810811
800.0,42.5,1,0,0.0,0.0,0.0,0.0,0.0,1471.3,0,2.5,0.0,160.0,21.6,0.0,0,0,0.0,0.0,0,90,70,280,10.014069
796.0,42.5,1,0,0.0,0.0,0.0,4.0,0.0,1461.1,0,2.5,0.0,160.0,25.2,0.0,0,0,0.0,0.0,0,90,70,280,10.1272848
792.0,42.5,1,0,0.0,0.0,0.0,8.0,0.0,1450.8,0,2.5,0.0,160.0,28.8,0.0,0,0,0.0,0.0,0,90,70,280,10.38567563
784.0,42.5,1,0,0.0,0.0,0.0,16.0,0.0,1430.2,0,2.5,0.0,160.0,36.0,0.0,0,0,0.0,0.0,0,90,70,280,10.7417267
776.0,42.5,1,0,0.0,0.0,0.0,24.0,0.0,1409.7,0,2.5,0.0,160.0,43.2,0.0,0,0,0.0,0.0,0,90,70,280,10.54296804
720.0,42.5,1,0,0.0,0.0,80.0,0.0,0.0,1422.9,0,2.5,0.0,160.0,29.6,0.0,0,0,0.0,0.0,0,90,70,280,10.59481481
716.0,42.5,1,0,0.0,0.0,80.0,4.0,0.0,1411.6,0,2.5,0.0,160.0,33.6,0.0,0,0,0.0,0.0,0,90,70,280,10.70284035
712.0,42.5,1,0,0.0,0.0,80.0,8.0,0.0,1400.3,0,2.5,0.0,160.0,37.6,0.0,0,0,0.0,0.0,0,90,70,280,10.88863859
704.0,42.5,1,0,0.0,0.0,80.0,16.0,0.0,1379.8,0,2.5,0.0,160.0,44.8,0.0,0,0,0.0,0.0,0,90,70,280,11.60247252
696.0,43.5,1,0,0.0,0.0,80.0,24.0,0.0,1359.2,0,2.5,0.0,160.0,52.0,0.0,0,0,0.0,0.0,0,90,70,280,11.23260275
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,19.72642784
634.0,42.5,1,1,0.0,159.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,23.35492323
475.0,42.5,1,1,0.0,317.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,27.36319345
317.0,42.5,1,1,0.0,475.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,22.48106448
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,19.61249837
634.0,42.5,1,1,159.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,24.85335098
475.0,42.5,1,1,317.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,20.63084161
317.0,42.5,1,1,475.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,3,40,160,16.7808043
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,24.05772774
634.0,42.5,1,1,0.0,159.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,25.55856704
475.0,42.5,1,1,0.0,317.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,32.45445241
317.0,42.5,1,1,0.0,475.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,23.8488434
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,23.85998676
634.0,42.5,1,1,159.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,26.26903992
475.0,42.5,1,1,317.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,22.19556153
317.0,42.5,1,1,475.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,7,40,160,18.86723806
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,27.7811259
634.0,42.5,1,1,0.0,159.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,27.68622313
475.0,42.5,1,1,0.0,317.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,39.40252815
317.0,42.5,1,1,0.0,475.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,25.59647902
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,27.8
634.0,42.5,1,1,159.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,36.9
475.0,42.5,1,1,317.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,33.4
317.0,42.5,1,1,475.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,28,40,160,31.4
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,28.84495394
634.0,42.5,1,1,0.0,159.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,39.76827021
475.0,42.5,1,1,0.0,317.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,41.4969089
317.0,42.5,1,1,0.0,475.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,34.25907881
792.0,42.5,1,1,0.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,28.77790379
634.0,42.5,1,1,159.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,38.50409597
475.0,42.5,1,1,317.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,34.71426945
317.0,42.5,1,1,475.0,0.0,264.0,0.0,0.0,1056.0,0,2.36,0.0,173.0,21.1,0.0,0,0,2.0,0.2,13,91,40,160,32.35454197
