1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Compressive strength,Flexural strength,_merge
921.5,52.5,1.0,0.0,0.0,0.0,255.0,28.5,0.0,873.0,0.0,0.6,0.0,189.0,31.0,0.0,0.0,0.0,2.5,0.2,13.0,90.0,40.0,40.0,147.0,,left_only
912.0,52.5,1.0,0.0,0.0,0.0,255.0,38.0,0.0,873.0,0.0,0.6,0.0,189.0,31.0,0.0,0.0,0.0,2.5,0.2,13.0,90.0,40.0,40.0,144.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.2,13.0,28.0,40.0,160.0,61.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,61.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,61.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,61.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,61.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.2,13.0,28.0,40.0,160.0,63.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,62.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,62.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,62.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,62.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.2,13.0,28.0,40.0,160.0,69.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,69.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,69.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,69.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.2,13.0,28.0,40.0,160.0,69.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,2.0,0.2,13.0,28.0,40.0,160.0,104.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,104.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,104.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,104.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,104.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,2.0,0.2,13.0,28.0,40.0,160.0,108.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,108.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,108.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,108.0,,left_only
600.2,52.5,1.0,0.0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,108.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,2.0,0.2,13.0,28.0,40.0,160.0,114.0,18.8,both
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,2.0,0.2,13.0,28.0,40.0,160.0,102.9,18.8,both
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,114.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,114.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,114.0,,left_only
588.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,114.0,,left_only
612.4,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,160.0,75.8,10.8,both
612.4,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,160.0,75.8,11.6,both
612.4,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,160.0,63.3,10.8,both
612.4,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,160.0,63.3,11.6,both
600.2,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,160.0,69.6,14.3,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.0,0.0,1.0,40.0,160.0,62.9,13.5,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.0,0.0,1.0,40.0,160.0,62.9,17.6,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.0,0.0,1.0,40.0,160.0,67.8,13.5,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,0.0,0.0,0.0,1.0,40.0,160.0,67.8,17.6,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0.0,0.0,2.0,0.2,13.0,28.0,40.0,160.0,113.9,27.9,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,101.9,24.9,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,101.9,31.7,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,112.4,24.9,both
600.0,52.5,1.0,0.0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15.0,8.0,2.0,0.2,13.0,28.0,40.0,160.0,112.4,31.7,both
1277.4,52.5,2.0,1.0,0.0,0.0,95.8,0.0,0.0,664.6,0.0,0.5,0.0,198.0,42.15,0.0,0.0,0.0,3.0,0.16,13.0,56.0,40.0,160.0,217.0,,left_only
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,160.0,85.92,12.89189368,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.2,13.0,7.0,40.0,160.0,113.79,21.7185404,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.19,12.0,7.0,40.0,160.0,117.5,24.28404145,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.18,9.0,7.0,40.0,160.0,114.72,21.31743822,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.17,7.0,7.0,40.0,160.0,112.63,20.2959975,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.16,6.0,7.0,40.0,160.0,111.93,18.545326,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,160.0,98.69,15.32697655,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.2,13.0,28.0,40.0,160.0,139.56,28.1659707,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.19,12.0,28.0,40.0,160.0,141.89,30.91365319,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.18,9.0,28.0,40.0,160.0,129.58,25.45458563,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.17,7.0,28.0,40.0,160.0,124.93,23.94701209,both
594.2,52.5,1.0,0.0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0.0,0.0,2.0,0.16,6.0,28.0,40.0,160.0,120.75,21.58824848,both
800.0,52.5,1.0,0.0,0.0,750.0,150.0,0.0,0.0,500.0,0.0,0.18,0.0,230.0,25.0,2.0,20.0,18.0,0.0,0.0,0.0,28.0,70.7,70.7,121.5,,left_only
800.0,52.5,1.0,0.0,0.0,750.0,150.0,0.0,0.0,500.0,0.0,0.18,0.0,230.0,25.0,2.0,20.0,18.0,0.0,0.0,0.0,28.0,100.0,100.0,112.69,,left_only
1050.0,52.5,1.0,1.0,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0.0,0.0,6.0,0.2,10.0,8.0,110.0,220.0,133.43,,left_only
1050.0,52.5,1.0,1.0,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0.0,0.0,6.0,0.2,10.0,15.0,110.0,220.0,147.97,,left_only
1050.0,52.5,1.0,1.0,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0.0,0.0,6.0,0.2,10.0,28.0,110.0,220.0,168.02,,left_only
1050.0,52.5,1.0,1.0,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0.0,0.0,6.0,0.2,10.0,90.0,110.0,220.0,174.13,,left_only
1050.0,52.5,1.0,1.0,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0.0,0.0,6.0,0.2,10.0,365.0,110.0,220.0,178.49,,left_only
591.9,52.5,1.0,0.0,264.3,0.0,24.7,0.0,0.0,1277.2,0.0,1.25,0.0,159.3,44.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,160.0,109.79,,left_only
591.9,52.5,1.0,0.0,264.3,0.0,24.7,0.0,0.0,1277.2,0.0,1.25,0.0,159.3,44.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,40.0,160.0,109.79,,left_only
606.4,52.5,1.0,0.0,0.0,270.7,25.3,0.0,0.0,1308.5,0.0,1.25,0.0,163.2,45.1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,160.0,118.39,,left_only
606.4,52.5,1.0,0.0,0.0,270.7,25.3,0.0,0.0,1308.5,0.0,1.25,0.0,163.2,45.1,0.0,0.0,0.0,0.0,0.0,0.0,91.0,40.0,160.0,118.39,,left_only
602.8,52.5,1.0,0.0,0.0,0.0,25.1,0.0,269.1,1300.8,0.0,1.25,0.0,162.2,44.9,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,160.0,107.93,,left_only
602.8,52.5,1.0,0.0,0.0,0.0,25.1,0.0,269.1,1300.8,0.0,1.25,0.0,162.2,44.9,0.0,0.0,0.0,0.0,0.0,0.0,91.0,40.0,160.0,107.93,,left_only
883.9,52.5,1.0,0.0,0.0,0.0,25.5,0.0,0.0,1318.5,0.0,1.25,0.0,164.4,45.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,160.0,121.95,,left_only
883.9,52.5,1.0,0.0,0.0,0.0,25.5,0.0,0.0,1318.5,0.0,1.25,0.0,164.4,45.5,0.0,0.0,0.0,0.0,0.0,0.0,91.0,40.0,160.0,121.95,,left_only
657.0,52.5,1.0,1.0,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0.0,0.0,2.0,0.2,13.0,7.0,50.0,50.0,100.0,,left_only
657.0,52.5,1.0,1.0,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0.0,0.0,2.0,0.2,13.0,28.0,50.0,50.0,123.0,,left_only
657.0,52.5,1.0,1.0,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0.0,0.0,2.0,0.2,13.0,56.0,50.0,50.0,135.0,,left_only
657.0,52.5,1.0,1.0,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0.0,0.0,2.0,0.2,13.0,91.0,50.0,50.0,139.0,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,33.46,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,72.73,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,7.0,40.0,160.0,82.06,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,110.32,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,35.76,10.81570997,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,85.78,22.96072508,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,7.0,40.0,160.0,119.69,34.13897281,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,156.14,36.3141994,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,42.0,11.17824773,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,78.74,22.59818731,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,7.0,40.0,160.0,104.73,29.12386707,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,141.47,31.96374622,both
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,35.82,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,79.05,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,7.0,40.0,160.0,109.29,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,141.78,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,33.31,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,69.2,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,7.0,40.0,160.0,101.98,,left_only
960.0,42.5,2.0,0.0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,137.86,,left_only
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,164.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,68.84,24.36,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,174.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,66.21,23.55,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,183.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,47.75,19.1,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,193.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,60.5,20.48,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,202.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,51.9,18.45,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,54.2,17.09,both
960.0,52.5,1.0,0.0,0.0,0.0,250.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,1.0,40.0,160.0,75.44,21.53,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,164.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,88.4,30.18,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,174.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,82.8,23.93,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,183.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,80.08,19.87,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,193.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,84.2,25.18,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,202.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,77.65,26.43,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,78.67,21.97,both
960.0,52.5,1.0,0.0,0.0,0.0,250.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,3.0,40.0,160.0,89.1,23.72,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,164.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,121.4,39.11,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,174.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,118.25,34.12,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,183.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,113.72,30.03,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,193.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,119.79,38.04,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,202.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,116.2,37.95,both
960.0,52.5,1.0,0.0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,114.89,29.44,both
960.0,52.5,1.0,0.0,0.0,0.0,250.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0.0,0.0,8.0,0.18,13.0,28.0,40.0,160.0,123.39,32.71,both
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,25.0,12.0,0.0,0.0,0.0,28.0,100.0,100.0,148.06,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.5,25.0,12.0,0.0,0.0,0.0,28.0,100.0,100.0,142.15,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,1.0,25.0,12.0,0.0,0.0,0.0,28.0,100.0,100.0,131.9,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,1.5,25.0,12.0,0.0,0.0,0.0,28.0,100.0,100.0,130.11,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,2.0,25.0,12.0,0.0,0.0,0.0,28.0,100.0,100.0,129.2,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0.0,0.0,0.5,1.0,50.0,28.0,100.0,100.0,144.13,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0.0,0.0,1.0,1.0,50.0,28.0,100.0,100.0,144.51,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0.0,0.0,1.5,1.0,50.0,28.0,100.0,100.0,147.5,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0.0,0.0,2.0,1.0,50.0,28.0,100.0,100.0,147.89,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,25.0,12.0,0.0,0.0,0.0,56.0,100.0,100.0,150.65,,left_only
670.5,52.5,1.0,1.0,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.5,25.0,12.0,0.0,0.0,0.0,56.0,100.0,100.0,143.66,,left_only
