slab_id,b,h,d,E,nu,rho,sdl,ll,llred,mesh,angle,sx1,sy1,sx2,sy2,sx3,sy3,sx4,sy4,dl_load,sdl_load,ll_load,llred_load,dl_reaction,sdl_reaction,ll_reaction,llred_reaction
slab_130,7505,14634,200,32816,0.21,2480,-0.64,-3.76,-2.4,1000,0,1501,2926,6004,2926,1501,11707,6004,11707,-534.436,-70.38,-412.92,-263.46,534.436,70.38,412.92,263.46
slab_131,4582,8385,250,29643,0.2,2516,-0.9,-3.8,-2.63,1000,45,916,1677,3665,1677,916,6708,3665,6708,-237.04,-34.6,-146.0,-101.04,237.04,34.6,146.0,101.04
slab_132,6734,8970,200,28939,0.18,2413,-0.97,-1.77,-1.19,500,90,1346,1794,5387,1794,1346,7176,5387,7176,-285.84,-58.5,-106.74,-71.7,285.84,58.5,106.74,71.7
slab_133,4954,13280,180,29388,0.2,2425,-0.84,-4.38,-1.87,750,90,990,2656,3963,2656,990,10624,3963,10624,-281.6,-55.232,-288.216,-123.2,281.6,55.232,288.216,123.2
slab_134,7604,11606,250,30836,0.2,2560,-0.74,-1.7,-0.74,1000,0,1520,2321,6083,2321,1520,9284,6083,9284,-554.112,-65.384,-150.0,-65.384,554.112,65.384,149.999,65.384
slab_135,5731,14965,220,29191,0.18,2455,-0.49,-3.12,-1.88,1000,45,1146,2993,4584,2993,1146,11972,4584,11972,-454.44,-42.0,-267.6,-161.28,454.44,42.0,267.6,161.28
slab_136,6418,12319,200,31086,0.19,2468,-0.77,-2.36,-1.65,1000,90,1283,2463,5134,2463,1283,9855,5134,9855,-382.88,-60.792,-186.632,-130.488,382.88,60.791,186.632,130.489
slab_137,6817,12107,180,33478,0.22,2441,-0.56,-3.55,-2.14,500,45,1363,2421,5453,2421,1363,9685,5453,9685,-355.5,-46.5,-292.52,-177.0,355.5,46.5,292.52,177.0
slab_138,6787,12026,250,30614,0.21,2581,-0.51,-3.23,-1.98,750,0,1357,2405,5429,2405,1357,9620,5429,9620,-516.72,-41.44,-263.584,-161.44,516.72,41.44,263.584,161.44
slab_139,7745,11328,250,32514,0.21,2426,-0.43,-2.02,-1.18,1000,90,1549,2265,6196,2265,1549,9062,6196,9062,-522.008,-37.7,-177.22,-103.552,522.008,37.7,177.22,103.552
slab_140,7850,12485,250,30075,0.21,2468,-0.67,-3.96,-2.71,750,45,1570,2497,6280,2497,1570,9988,6280,9988,-593.216,-65.6,-388.056,-265.808,593.216,65.6,388.056,265.808
slab_141,5397,15712,200,30552,0.19,2555,-0.41,-4.67,-2.77,500,0,1079,3142,4317,3142,1079,12569,4317,12569,-425.268,-34.892,-395.968,-235.2,425.268,34.892,395.968,235.199
slab_142,5924,9330,250,32780,0.19,2485,-0.43,-2.31,-1.51,750,90,1184,1866,4739,1866,1184,7464,4739,7464,-336.888,-23.84,-127.56,-83.488,336.888,23.84,127.56,83.488
slab_143,7524,8798,220,28272,0.21,2496,-0.35,-4.08,-2.09,750,0,1504,1759,6019,1759,1504,7038,6019,7038,-356.592,-23.144,-270.064,-138.384,356.592,23.144,270.064,138.384
slab_144,5121,11090,250,28746,0.19,2440,-0.72,-3.36,-1.63,500,90,1024,2218,4096,2218,1024,8872,4096,8872,-339.832,-40.92,-190.656,-92.496,339.832,40.92,190.656,92.496
slab_145,5207,12527,200,29214,0.2,2552,-0.34,-2.09,-0.91,1000,45,1041,2505,4165,2505,1041,10021,4165,10021,-326.56,-22.144,-136.32,-59.296,326.56,22.144,136.32,59.296
slab_146,6248,11950,180,32769,0.19,2488,-0.71,-2.31,-1.29,750,0,1249,2390,4998,2390,1249,9560,4998,9560,-327.92,-52.968,-172.464,-96.12,327.92,52.968,172.464,96.12
slab_147,6595,10286,250,34613,0.19,2421,-0.81,-1.96,-0.88,500,90,1319,2057,5276,2057,1319,8228,5276,8228,-403.036,-55.072,-133.024,-59.984,403.036,55.072,133.024,59.984
slab_148,5313,12137,250,35036,0.21,2497,-0.51,-3.02,-1.9,750,45,1062,2427,4250,2427,1062,9709,4250,9709,-394.968,-32.728,-194.776,-122.664,394.968,32.728,194.777,122.664
slab_149,5447,9600,180,32525,0.2,2428,-0.39,-4.57,-2.94,750,0,1089,1920,4357,1920,1089,7680,4357,7680,-224.128,-20.408,-239.04,-153.64,224.128,20.408,239.04,153.64
slab_150,7321,11464,250,29885,0.2,2430,-0.4,-3.32,-1.82,500,90,1464,2292,5856,2292,1464,9171,5856,9171,-499.916,-33.36,-278.76,-152.76,499.917,33.36,278.76,152.76
slab_151,4456,14339,180,28735,0.21,2501,-0.87,-3.97,-1.66,500,0,891,2867,3564,2867,891,11471,3564,11471,-282.0,-55.2,-253.44,-105.6,282.0,55.2,253.44,105.6
slab_152,7075,8748,180,30786,0.2,2499,-0.82,-1.77,-0.95,500,90,1415,1749,5660,1749,1415,6998,5660,6998,-273.08,-50.52,-109.676,-58.5,273.08,50.52,109.676,58.5
slab_153,6588,14866,180,28148,0.22,2491,-0.36,-1.53,-0.76,750,45,1317,2973,5270,2973,1317,11892,5270,11892,-430.768,-35.2,-149.6,-74.4,430.768,35.2,149.6,74.4
slab_154,7107,10580,250,34119,0.2,2478,-0.59,-3.34,-1.5,750,90,1421,2116,5685,2116,1421,8464,5685,8464,-457.032,-44.4,-251.232,-112.8,457.031,44.4,251.232,112.8
slab_155,7210,12364,220,33954,0.19,2582,-0.69,-2.6,-1.66,750,90,1442,2472,5768,2472,1442,9891,5768,9891,-496.72,-61.44,-232.0,-148.0,496.72,61.44,232.0,148.0
slab_156,5559,8275,200,30820,0.21,2413,-0.62,-2.06,-1.24,1000,45,1111,1655,4447,1655,1111,6620,4447,6620,-217.776,-28.472,-94.768,-57.056,217.776,28.472,94.768,57.056
slab_157,4843,15160,220,30250,0.21,2418,-0.33,-3.99,-1.99,500,45,968,3032,3874,3032,968,12128,3874,12128,-383.12,-23.96,-292.632,-145.672,383.12,23.96,292.632,145.672
slab_158,6852,13516,250,31669,0.2,2581,-0.84,-2.58,-1.06,500,0,1370,2703,5481,2703,1370,10812,5481,10812,-586.62,-77.88,-239.444,-98.76,586.62,77.88,239.444,98.76
slab_159,6646,12394,200,34453,0.2,2555,-0.59,-3.72,-2.51,1000,0,1329,2478,5316,2478,1329,9915,5316,9915,-412.9,-48.588,-306.448,-206.772,412.9,48.588,306.448,206.772
slab_160,7269,12612,200,29796,0.2,2420,-0.6,-1.86,-0.75,1000,90,1453,2522,5815,2522,1453,10089,5815,10089,-435.352,-55.056,-170.576,-68.912,435.352,55.056,170.576,68.912
slab_161,4847,13207,200,33950,0.19,2598,-0.72,-1.81,-0.92,1000,0,969,2641,3877,2641,969,10565,3877,10565,-326.268,-46.16,-115.804,-58.88,326.268,46.16,115.803,58.88
slab_162,6754,15549,200,30711,0.21,2436,-0.97,-3.56,-1.78,1000,0,1350,3109,5403,3109,1350,12439,5403,12439,-501.968,-101.816,-373.816,-186.928,501.968,101.816,373.816,186.928
slab_163,7651,8000,180,33673,0.19,2406,-0.91,-2.35,-1.62,500,90,1530,1600,6120,1600,1530,6400,6120,6400,-260.128,-55.84,-143.76,-98.832,260.128,55.84,143.76,98.832
slab_164,4783,10567,180,33392,0.21,2570,-0.3,-3.77,-2.31,500,0,956,2113,3826,2113,956,8453,3826,8453,-229.356,-14.984,-190.72,-117.0,229.357,14.983,190.72,117.0
slab_165,6715,12112,200,31499,0.19,2535,-0.97,-4.65,-2.33,750,45,1343,2422,5372,2422,1343,9689,5372,9689,-404.72,-78.88,-378.16,-189.44,404.72,78.88,378.16,189.44
slab_166,6246,9852,220,31262,0.21,2540,-0.72,-3.54,-1.85,1000,0,1249,1970,4996,1970,1249,7881,4996,7881,-337.348,-44.32,-217.884,-113.896,337.348,44.32,217.884,113.897
slab_167,4416,11284,250,32569,0.21,2581,-0.36,-4.36,-2.91,1000,45,883,2256,3532,2256,883,9027,3532,9027,-315.44,-17.98,-217.272,-144.952,315.44,17.98,217.272,144.952
slab_168,4114,13955,220,29790,0.2,2566,-0.37,-4.13,-1.86,1000,45,822,2791,3291,2791,822,11164,3291,11164,-317.94,-21.3,-237.24,-106.8,317.94,21.3,237.24,106.8
slab_169,4742,8157,200,31434,0.19,2532,-0.42,-3.4,-1.86,750,0,948,1631,3793,1631,948,6525,3793,6525,-192.124,-16.272,-131.568,-71.92,192.125,16.272,131.568,71.92
slab_170,7174,10703,180,34665,0.2,2410,-0.6,-3.14,-1.41,500,45,1434,2140,5739,2140,1434,8562,5739,8562,-326.632,-45.9,-241.004,-107.94,326.632,45.9,241.004,107.94
slab_171,4553,13625,220,29400,0.18,2475,-0.7,-3.55,-1.64,750,90,910,2725,3642,2725,910,10900,3642,10900,-331.352,-43.328,-220.064,-101.776,331.353,43.328,220.064,101.776
slab_172,4866,13528,250,28044,0.18,2512,-0.95,-2.96,-1.19,750,90,973,2705,3892,2705,973,10822,3892,10822,-405.428,-62.448,-194.924,-78.352,405.428,62.448,194.923,78.352
slab_173,4954,14774,200,34240,0.19,2506,-0.48,-1.72,-0.77,750,90,990,2954,3963,2954,990,11819,3963,11819,-359.94,-35.2,-125.76,-56.32,359.94,35.2,125.76,56.32
slab_174,4699,9907,250,32899,0.2,2441,-0.3,-1.77,-1.2,750,90,939,1981,3759,1981,939,7925,3759,7925,-278.72,-13.888,-82.4,-55.904,278.72,13.888,82.4,55.904
slab_175,4852,11063,200,35703,0.2,2481,-0.42,-2.51,-1.57,500,45,970,2212,3881,2212,970,8850,3881,8850,-261.2,-22.64,-134.668,-84.0,261.2,22.64,134.669,84.0
slab_176,7191,8990,200,34606,0.19,2565,-0.91,-3.93,-2.23,1000,0,1438,1798,5752,1798,1438,7192,5752,7192,-325.36,-58.72,-254.08,-144.08,325.36,58.72,254.08,144.08
slab_177,6460,9917,220,33148,0.18,2459,-0.53,-3.9,-1.66,1000,0,1292,1983,5168,1983,1292,7933,5168,7933,-340.0,-33.92,-249.872,-106.4,340.0,33.92,249.872,106.4
slab_178,6494,9217,250,35377,0.19,2569,-0.65,-3.1,-1.31,500,0,1298,1843,5195,1843,1298,7373,5195,7373,-377.264,-38.448,-185.692,-78.532,377.264,38.449,185.692,78.532
slab_179,5096,8823,200,33978,0.21,2531,-0.59,-1.87,-1.07,1000,0,1019,1764,4076,1764,1019,7058,4076,7058,-223.264,-26.412,-84.0,-48.0,223.264,26.411,84.0,48.0
slab_180,7750,10766,220,30609,0.18,2569,-0.65,-4.96,-3.47,1000,90,1550,2153,6200,2153,1550,8612,6200,8612,-462.548,-54.112,-413.904,-289.432,462.548,54.112,413.904,289.432
slab_181,4321,12911,250,32404,0.2,2417,-0.5,-2.12,-1.23,750,0,864,2582,3456,2582,864,10328,3456,10328,-330.64,-27.856,-118.288,-68.704,330.64,27.856,118.288,68.704
slab_182,7883,8817,220,33345,0.19,2536,-0.32,-1.75,-1.19,750,0,1576,1763,6306,1763,1576,7053,6306,7053,-380.384,-22.416,-121.564,-82.64,380.384,22.416,121.564,82.64
slab_183,7567,10135,250,28298,0.21,2587,-0.33,-2.41,-1.57,500,0,1513,2027,6053,2027,1513,8108,6053,8108,-486.684,-25.76,-184.912,-119.864,486.683,25.76,184.912,119.864
slab_184,7780,9281,250,32392,0.19,2550,-0.69,-4.38,-1.91,750,0,1556,1856,6224,1856,1556,7424,6224,7424,-451.528,-49.672,-316.184,-137.88,451.528,49.672,316.184,137.88
slab_185,5393,8499,200,34369,0.21,2474,-0.54,-1.84,-0.74,750,0,1078,1699,4314,1699,1078,6799,4314,6799,-222.488,-24.772,-84.436,-33.956,222.488,24.772,84.436,33.957
slab_186,6313,13635,220,29293,0.2,2536,-0.72,-4.5,-2.44,1000,45,1262,2727,5050,2727,1262,10908,5050,10908,-471.12,-61.92,-387.24,-210.0,471.12,61.92,387.24,210.0
slab_187,5662,8516,220,29561,0.22,2441,-0.6,-3.31,-1.67,750,90,1132,1703,4529,1703,1132,6812,4529,6812,-254.004,-28.872,-159.52,-80.484,254.005,28.872,159.52,80.484
slab_188,6337,11519,220,34373,0.21,2549,-0.53,-4.5,-3.1,1000,45,1267,2303,5069,2303,1267,9215,5069,9215,-401.584,-38.664,-328.488,-226.272,401.584,38.664,328.488,226.272
slab_189,4529,13545,220,31054,0.21,2476,-0.5,-4.79,-2.9,500,90,905,2709,3623,2709,905,10836,3623,10836,-327.56,-30.84,-293.72,-177.8,327.56,30.84,293.72,177.8
slab_190,5153,13561,250,32665,0.2,2405,-0.97,-4.95,-3.23,500,90,1030,2712,4122,2712,1030,10848,4122,10848,-412.252,-67.668,-345.992,-225.796,412.251,67.668,345.992,225.796
slab_191,4483,12924,180,32996,0.2,2420,-0.89,-3.3,-2.0,1000,45,896,2584,3586,2584,896,10339,3586,10339,-247.6,-51.52,-191.168,-115.884,247.6,51.52,191.168,115.884
slab_192,4147,14910,200,29690,0.2,2471,-0.67,-4.81,-3.09,750,90,829,2982,3317,2982,829,11928,3317,11928,-299.84,-41.6,-297.6,-191.04,299.84,41.6,297.6,191.04
slab_193,6341,15853,220,28319,0.19,2552,-0.75,-4.69,-2.87,500,0,1268,3170,5072,3170,1268,12682,5072,12682,-553.716,-75.136,-471.668,-288.24,553.716,75.136,471.668,288.24
slab_194,5508,12244,180,30185,0.2,2455,-0.66,-2.76,-1.56,1000,0,1101,2448,4406,2448,1101,9795,4406,9795,-292.324,-44.384,-186.136,-105.152,292.324,44.384,186.136,105.152
slab_195,7748,8529,180,30194,0.2,2553,-0.48,-3.31,-1.95,750,0,1549,1705,6198,1705,1549,6823,6198,6823,-297.872,-31.528,-218.768,-128.868,297.873,31.528,218.767,128.868
slab_196,4136,15673,250,31502,0.21,2582,-0.72,-3.11,-1.78,750,45,827,3134,3308,3134,827,12538,3308,12538,-410.444,-46.8,-201.696,-115.384,410.444,46.8,201.696,115.383
slab_197,5790,12796,250,33286,0.19,2443,-0.37,-2.8,-1.35,750,90,1158,2559,4632,2559,1158,10236,4632,10236,-443.8,-27.324,-207.3,-100.016,443.8,27.324,207.3,100.016
slab_198,6178,8917,220,34608,0.21,2483,-0.82,-4.27,-2.56,500,45,1235,1783,4942,1783,1235,7133,4942,7133,-295.2,-45.064,-235.46,-140.852,295.2,45.064,235.46,140.851
slab_199,7788,11766,220,31502,0.21,2407,-0.78,-2.6,-1.59,500,45,1557,2353,6230,2353,1557,9412,6230,9412,-476.4,-71.8,-238.2,-145.4,476.4,71.8,238.2,145.4
slab_200,6898,14163,250,35788,0.19,2479,-0.79,-3.28,-2.08,1000,45,1379,2832,5518,2832,1379,11330,5518,11330,-593.976,-77.16,-320.46,-203.176,593.977,77.16,320.46,203.176
slab_201,5333,11302,250,28644,0.21,2550,-0.36,-4.81,-2.79,750,45,1066,2260,4266,2260,1066,9041,4266,9041,-377.056,-21.816,-289.968,-168.12,377.057,21.816,289.968,168.12
slab_202,7813,15845,250,28448,0.21,2475,-0.92,-4.36,-2.68,1000,90,1562,3169,6250,3169,1562,12676,6250,12676,-751.448,-113.896,-539.872,-331.8,751.448,113.896,539.872,331.8
slab_203,5183,13670,180,29903,0.19,2533,-0.44,-4.62,-2.49,500,90,1036,2734,4146,2734,1036,10936,4146,10936,-316.852,-31.056,-327.588,-176.3,316.852,31.056,327.588,176.3
slab_204,6699,11169,220,35563,0.2,2414,-0.69,-2.36,-1.11,500,90,1339,2233,5359,2233,1339,8935,5359,8935,-390.084,-51.48,-176.64,-82.56,390.084,51.48,176.64,82.56
slab_205,4929,10583,250,29074,0.19,2525,-0.91,-4.54,-2.75,500,0,985,2116,3943,2116,985,8466,3943,8466,-323.024,-47.4,-236.76,-143.544,323.024,47.4,236.76,143.545
slab_206,4711,9431,220,30868,0.22,2530,-0.84,-4.57,-2.04,500,90,942,1886,3768,1886,942,7544,3768,7544,-242.432,-37.6,-203.2,-90.4,242.432,37.6,203.2,90.4
slab_207,7876,15309,250,32218,0.2,2483,-0.35,-4.07,-2.27,750,45,1575,3061,6300,3061,1575,12247,6300,12247,-734.144,-42.072,-490.552,-274.076,734.144,42.072,490.552,274.076
slab_208,6645,8653,200,30548,0.19,2592,-0.31,-3.69,-1.8,750,0,1329,1730,5316,1730,1329,6922,5316,6922,-292.44,-17.84,-212.32,-103.56,292.44,17.84,212.32,103.56
slab_209,6729,15902,180,30083,0.19,2521,-0.93,-3.21,-1.8,750,90,1345,3180,5383,3180,1345,12721,5383,12721,-476.456,-99.72,-343.312,-192.6,476.456,99.72,343.312,192.6
slab_210,5983,8921,180,33892,0.19,2526,-0.97,-2.03,-1.2,500,90,1196,1784,4786,1784,1196,7136,4786,7136,-237.764,-51.848,-108.464,-64.04,237.765,51.848,108.464,64.041
slab_211,7299,8327,200,35807,0.21,2453,-0.45,-3.88,-2.0,1000,45,1459,1665,5839,1665,1459,6661,5839,6661,-292.5,-27.272,-235.812,-121.616,292.5,27.272,235.812,121.616
slab_212,7692,8726,220,30176,0.2,2432,-0.35,-1.97,-1.06,750,45,1538,1745,6153,1745,1538,6980,6153,6980,-352.292,-23.596,-132.3,-71.324,352.291,23.596,132.3,71.324
slab_213,6689,14331,220,30766,0.21,2433,-0.56,-1.99,-0.8,500,0,1337,2866,5351,2866,1337,11464,5351,11464,-503.644,-54.0,-190.8,-77.4,503.644,54.0,190.8,77.4
slab_214,5707,10539,180,29351,0.22,2514,-0.8,-2.58,-1.59,500,0,1141,2107,4565,2107,1141,8431,4565,8431,-266.992,-48.176,-154.868,-95.952,266.991,48.176,154.868,95.952
slab_215,6675,8970,200,29058,0.19,2596,-0.39,-4.39,-2.84,1000,0,1335,1794,5340,1794,1335,7176,5340,7176,-304.92,-23.28,-262.92,-170.0,304.92,23.28,262.92,170.0
slab_216,5495,11874,200,33342,0.21,2491,-0.6,-4.11,-2.15,1000,0,1099,2374,4396,2374,1099,9499,4396,9499,-318.88,-39.072,-268.144,-140.384,318.88,39.072,268.143,140.384
slab_217,7952,9113,200,33281,0.19,2549,-0.5,-4.28,-2.31,1000,45,1590,1822,6361,1822,1590,7290,6361,7290,-362.384,-36.36,-310.124,-167.36,362.385,36.36,310.124,167.36
slab_218,7329,13962,250,28045,0.19,2487,-0.76,-3.34,-1.81,750,45,1465,2792,5863,2792,1465,11169,5863,11169,-624.032,-77.6,-341.6,-185.408,624.033,77.6,341.6,185.409
slab_219,5841,8414,250,29259,0.2,2546,-1.0,-3.5,-1.8,500,90,1168,1682,4672,1682,1168,6731,4672,6731,-307.064,-49.128,-171.896,-88.256,307.064,49.128,171.896,88.256
slab_220,6050,13930,220,29361,0.2,2600,-0.45,-1.81,-0.76,750,90,1210,2786,4840,2786,1210,11144,4840,11144,-472.72,-37.84,-152.72,-64.0,472.72,37.84,152.72,64.0
slab_221,4656,11948,220,32184,0.21,2442,-0.62,-3.6,-2.06,750,45,931,2389,3724,2389,931,9558,3724,9558,-293.276,-34.624,-200.18,-114.624,293.277,34.624,200.18,114.624
slab_222,6622,10092,200,34879,0.22,2414,-0.85,-4.73,-3.12,1000,90,1324,2018,5297,2018,1324,8073,5297,8073,-316.508,-56.912,-316.116,-208.504,316.509,56.912,316.117,208.504
slab_223,5415,13137,180,29803,0.18,2546,-0.33,-2.97,-1.92,750,45,1083,2627,4332,2627,1083,10509,4332,10509,-319.816,-23.304,-211.32,-136.504,319.816,23.304,211.32,136.504
slab_224,6808,12923,220,33917,0.21,2461,-0.61,-2.94,-1.97,500,45,1361,2584,5446,2584,1361,10338,5446,10338,-467.392,-54.24,-259.2,-172.8,467.393,54.24,259.2,172.8
slab_225,7905,11683,220,34008,0.19,2504,-0.8,-3.23,-1.4,750,45,1581,2336,6324,2336,1581,9346,6324,9346,-499.216,-73.96,-298.472,-129.296,499.216,73.96,298.471,129.296
slab_226,6783,14227,250,28835,0.21,2593,-0.76,-2.91,-1.45,500,0,1356,2845,5426,2845,1356,11381,5426,11381,-613.8,-73.8,-280.8,-140.4,613.8,73.8,280.8,140.4
slab_227,6607,10245,200,30033,0.19,2557,-0.5,-2.4,-1.48,1000,0,1321,2049,5285,2049,1321,8196,5285,8196,-339.536,-33.872,-162.432,-100.176,339.536,33.872,162.432,100.176
slab_228,6339,15696,220,35516,0.19,2437,-0.49,-4.78,-2.65,750,45,1267,3139,5071,3139,1267,12556,5071,12556,-523.336,-48.72,-475.696,-263.64,523.336,48.72,475.697,263.64
slab_229,7441,9372,250,30653,0.21,2560,-0.47,-3.55,-2.1,1000,90,1488,1874,5952,1874,1488,7497,5952,7497,-437.792,-32.72,-247.58,-146.36,437.792,32.72,247.58,146.36
slab_230,5248,13827,200,32301,0.19,2513,-0.41,-3.85,-2.32,1000,0,1049,2765,4198,2765,1049,11061,4198,11061,-357.776,-29.76,-279.328,-168.36,357.776,29.76,279.327,168.36
slab_231,6898,13554,200,28297,0.2,2545,-0.3,-1.7,-0.76,500,90,1379,2710,5518,2710,1379,10843,5518,10843,-466.928,-28.6,-158.98,-70.932,466.928,28.599,158.981,70.932
slab_232,4041,8759,250,34710,0.2,2596,-0.95,-3.56,-1.67,750,0,808,1751,3232,1751,808,7007,3232,7007,-225.352,-33.664,-125.984,-59.144,225.352,33.664,125.984,59.143
slab_233,6165,10848,220,35497,0.18,2413,-0.45,-2.35,-1.06,500,0,1233,2169,4932,2169,1233,8678,4932,8678,-348.304,-29.992,-157.04,-70.912,348.304,29.992,157.04,70.912
slab_234,5600,11384,250,32534,0.21,2503,-0.47,-2.68,-1.34,1000,45,1120,2276,4480,2276,1120,9107,4480,9107,-391.328,-29.92,-170.832,-85.424,391.328,29.92,170.832,85.424
slab_235,7152,11020,220,32434,0.22,2531,-0.59,-3.03,-1.44,750,45,1430,2204,5721,2204,1430,8816,5721,8816,-430.56,-46.56,-238.8,-113.4,430.56,46.559,238.8,113.4
slab_236,5941,13637,180,30544,0.22,2410,-0.74,-2.22,-1.14,750,45,1188,2727,4752,2727,1188,10909,4752,10909,-344.696,-59.992,-179.8,-92.392,344.696,59.992,179.8,92.392
slab_237,7521,14955,250,35129,0.19,2481,-0.39,-3.65,-2.28,500,90,1504,2991,6016,2991,1504,11964,6016,11964,-684.0,-43.68,-410.16,-256.32,684.0,43.68,410.16,256.32
slab_238,7306,11199,220,31435,0.18,2585,-0.38,-4.5,-2.1,1000,90,1461,2239,5844,2239,1461,8959,5844,8959,-456.504,-31.136,-368.188,-171.816,456.504,31.136,368.187,171.816
slab_239,6237,13545,250,29637,0.2,2502,-0.37,-1.64,-0.68,500,90,1247,2709,4989,2709,1247,10836,4989,10836,-518.376,-31.344,-138.868,-57.584,518.376,31.344,138.867,57.584
slab_240,6266,12248,220,32775,0.18,2476,-0.84,-4.79,-2.84,500,0,1253,2449,5012,2449,1253,9798,5012,9798,-410.276,-64.2,-367.78,-217.444,410.277,64.2,367.78,217.443
slab_241,7053,10247,200,34894,0.19,2510,-0.93,-3.22,-1.89,1000,90,1410,2049,5642,2049,1410,8197,5642,8197,-355.892,-67.18,-232.66,-136.604,355.892,67.18,232.66,136.604
slab_242,5890,15147,250,30943,0.21,2436,-0.99,-1.57,-1.01,1000,0,1178,3029,4712,3029,1178,12117,4712,12117,-532.864,-88.288,-140.064,-90.176,532.864,88.288,140.064,90.176
slab_243,5158,9554,200,32482,0.22,2600,-0.95,-3.28,-2.09,750,45,1031,1910,4126,1910,1031,7643,4126,7643,-251.496,-46.832,-161.632,-103.032,251.496,46.832,161.631,103.032
slab_244,5472,11346,250,34737,0.19,2432,-0.85,-3.3,-1.46,750,90,1094,2269,4377,2269,1094,9076,4377,9076,-370.244,-52.728,-204.808,-90.584,370.244,52.728,204.808,90.584
slab_245,5744,8273,220,29261,0.19,2528,-0.46,-1.56,-0.73,1000,45,1148,1654,4595,1654,1148,6618,4595,6618,-259.248,-21.888,-74.112,-34.688,259.248,21.888,74.112,34.688
slab_246,5089,11566,180,35495,0.21,2446,-0.67,-4.75,-3.02,500,90,1017,2313,4071,2313,1017,9252,4071,9252,-254.04,-39.28,-279.804,-177.568,254.041,39.28,279.804,177.568
slab_247,4714,9068,180,30098,0.19,2531,-0.78,-3.07,-1.43,500,90,942,1813,3771,1813,942,7254,3771,7254,-191.208,-33.272,-131.24,-60.84,191.208,33.273,131.24,60.84
slab_248,5094,10931,250,32910,0.2,2406,-0.91,-2.83,-1.73,1000,45,1018,2186,4075,2186,1018,8744,4075,8744,-328.5,-50.664,-157.62,-96.336,328.5,50.664,157.619,96.336
slab_249,4927,14600,180,29247,0.22,2485,-0.76,-4.42,-2.6,500,45,985,2920,3941,2920,985,11680,3941,11680,-315.6,-55.188,-318.0,-187.2,315.6,55.189,318.0,187.2
slab_250,6028,10850,200,29704,0.21,2490,-0.59,-2.83,-1.23,750,45,1205,2170,4822,2170,1205,8680,4822,8680,-319.5,-38.46,-185.04,-80.46,319.5,38.46,185.04,80.46
slab_251,4738,9608,180,32877,0.21,2549,-0.57,-2.94,-2.0,750,45,947,1921,3790,1921,947,7686,3790,7686,-204.828,-25.984,-133.824,-91.128,204.828,25.984,133.823,91.129
slab_252,4812,12535,180,33464,0.19,2533,-0.77,-1.6,-0.78,500,0,962,2507,3849,2507,962,10028,3849,10028,-269.92,-46.848,-96.136,-46.88,269.92,46.848,96.136,46.88
slab_253,7280,14447,250,35614,0.18,2502,-0.51,-2.02,-0.99,500,90,1456,2889,5824,2889,1456,11557,5824,11557,-645.804,-54.0,-212.4,-104.4,645.804,54.0,212.4,104.4
slab_254,4066,12666,180,35306,0.19,2446,-0.33,-2.74,-1.21,750,0,813,2533,3252,2533,813,10132,3252,10132,-222.456,-16.992,-141.164,-62.272,222.456,16.992,141.164,62.272
slab_255,7460,14805,200,32044,0.2,2458,-0.56,-3.23,-2.24,1000,0,1492,2961,5968,2961,1492,11844,5968,11844,-532.62,-61.92,-356.7,-247.38,532.62,61.92,356.7,247.38
slab_256,5090,14232,200,30763,0.21,2540,-0.76,-4.75,-1.93,500,0,1018,2846,4072,2846,1018,11385,4072,11385,-361.344,-55.08,-344.16,-140.16,361.344,55.08,344.16,140.16
slab_257,7007,11350,250,31060,0.18,2514,-0.32,-4.12,-2.66,1000,0,1401,2270,5605,2270,1401,9080,5605,9080,-490.376,-25.412,-327.64,-211.544,490.376,25.412,327.64,211.544
slab_258,5527,8381,220,31322,0.19,2522,-0.69,-3.94,-2.02,500,90,1105,1676,4421,1676,1105,6704,4421,6704,-252.116,-31.852,-182.516,-93.388,252.116,31.852,182.516,93.388
slab_259,7092,12538,250,31994,0.21,2451,-0.54,-2.06,-0.97,750,0,1418,2507,5673,2507,1418,10030,5673,10030,-534.552,-47.888,-183.28,-86.48,534.552,47.888,183.28,86.48
slab_260,7888,9105,200,30701,0.21,2442,-0.68,-1.63,-0.95,500,90,1577,1821,6310,1821,1577,7284,6310,7284,-344.28,-48.992,-117.248,-68.392,344.279,48.992,117.248,68.391
slab_261,5757,13164,200,33469,0.19,2425,-0.52,-2.92,-1.99,750,0,1151,2632,4605,2632,1151,10531,4605,10531,-360.64,-39.296,-221.336,-150.892,360.64,39.296,221.335,150.892
slab_262,6877,13832,220,35678,0.21,2554,-0.76,-3.69,-1.77,500,45,1375,2766,5501,2766,1375,11065,5501,11065,-523.996,-72.616,-350.776,-168.604,523.996,72.616,350.775,168.605
slab_263,6094,10335,250,28108,0.19,2506,-0.79,-4.29,-1.88,1000,45,1218,2067,4875,2067,1218,8268,4875,8268,-387.096,-49.776,-270.252,-118.44,387.095,49.776,270.252,118.44
slab_264,4803,12031,180,30739,0.21,2439,-0.49,-4.59,-2.45,750,0,960,2406,3842,2406,960,9624,3842,9624,-248.864,-28.224,-265.296,-141.584,248.864,28.224,265.296,141.584
slab_265,6389,12419,180,29764,0.19,2528,-0.46,-4.76,-2.73,500,45,1277,2483,5111,2483,1277,9935,5111,9935,-354.4,-36.0,-377.68,-216.1,354.4,36.0,377.68,216.1
