slab_id,b,h,d,E,nu,rho,sdl,ll,llred,mesh,angle,sx1,sy1,sx2,sy2,sx3,sy3,sx4,sy4,dl_load,sdl_load,ll_load,llred_load,dl_reaction,sdl_reaction,ll_reaction,llred_reaction
slab_135,5905,10380,250,28172,0.18,2473,-0.83,-3.48,-2.38,1000,0,1181,2076,4724,2076,1181,8304,4724,8304,-371.808,-50.904,-213.336,-145.952,371.808,50.903,213.336,145.952
slab_136,7438,11663,250,34523,0.22,2478,-0.53,-3.53,-1.67,750,90,1487,2332,5950,2332,1487,9330,5950,9330,-527.28,-45.852,-306.16,-144.72,527.28,45.852,306.16,144.72
slab_137,4030,11356,200,29733,0.21,2524,-0.84,-4.01,-2.19,750,90,806,2271,3224,2271,806,9084,3224,9084,-226.624,-38.4,-183.424,-100.064,226.624,38.4,183.424,100.064
slab_138,5626,8342,180,35232,0.21,2467,-0.53,-4.29,-2.66,1000,90,1125,1668,4500,1668,1125,6673,4500,6673,-204.428,-24.8,-201.36,-124.8,204.428,24.8,201.36,124.8
slab_139,4405,8420,200,32180,0.21,2531,-0.51,-2.14,-1.0,750,0,881,1684,3524,1684,881,6736,3524,6736,-184.2,-19.008,-79.28,-37.056,184.201,19.008,79.28,37.056
slab_140,6870,14650,250,28207,0.21,2472,-0.8,-4.5,-2.13,500,90,1374,2930,5496,2930,1374,11720,5496,11720,-610.2,-81.0,-453.6,-214.2,610.2,81.0,453.6,214.2
slab_141,7606,10365,200,33099,0.19,2417,-0.76,-1.79,-0.77,1000,0,1521,2073,6084,2073,1521,8292,6084,8292,-373.876,-59.896,-141.1,-60.616,373.876,59.896,141.1,60.616
slab_142,7216,12637,200,31525,0.21,2455,-0.5,-4.87,-2.64,750,0,1443,2527,5772,2527,1443,10109,5772,10109,-439.24,-45.52,-443.92,-240.64,439.24,45.52,443.919,240.64
slab_143,6542,15276,250,31626,0.22,2496,-0.82,-4.16,-2.1,500,0,1308,3055,5233,3055,1308,12220,5233,12220,-611.72,-82.184,-415.852,-209.4,611.719,82.184,415.851,209.399
slab_144,7257,13254,180,33888,0.21,2433,-0.35,-2.35,-1.17,1000,0,1451,2650,5805,2650,1451,10603,5805,10603,-413.28,-33.64,-226.128,-112.512,413.28,33.64,226.128,112.513
slab_145,5976,14523,200,29542,0.18,2528,-0.56,-2.01,-0.96,750,0,1195,2904,4780,2904,1195,11618,4780,11618,-430.468,-48.72,-174.56,-83.28,430.468,48.72,174.56,83.28
slab_146,5085,15628,180,31337,0.21,2476,-0.72,-1.52,-0.92,500,45,1017,3125,4068,3125,1017,12502,4068,12502,-347.404,-57.22,-121.304,-72.844,347.404,57.22,121.304,72.844
slab_147,7449,12634,220,34621,0.21,2488,-0.66,-1.65,-0.76,750,90,1489,2526,5959,2526,1489,10107,5959,10107,-505.336,-62.36,-155.36,-71.512,505.336,62.36,155.36,71.512
slab_148,7484,15444,250,33797,0.2,2579,-0.95,-4.62,-2.34,750,45,1496,3088,5987,3088,1496,12355,5987,12355,-731.144,-110.04,-533.952,-270.4,731.144,110.04,533.952,270.399
slab_149,4518,10749,250,31696,0.21,2447,-0.88,-1.78,-1.21,1000,0,903,2149,3614,2149,903,8599,3614,8599,-291.44,-42.672,-86.448,-58.8,291.44,42.671,86.447,58.8
slab_150,7052,10792,220,33966,0.19,2431,-0.8,-3.36,-1.92,1000,45,1410,2158,5641,2158,1410,8633,5641,8633,-399.32,-60.964,-255.628,-146.136,399.32,60.965,255.628,146.136
slab_151,7744,9362,200,32872,0.2,2536,-0.43,-3.81,-1.67,750,90,1548,1872,6195,1872,1548,7489,6195,7489,-360.848,-31.288,-276.252,-121.116,360.848,31.288,276.252,121.116
slab_152,4537,9795,200,30884,0.2,2503,-0.31,-2.53,-1.37,1000,0,907,1959,3629,1959,907,7836,3629,7836,-218.24,-13.8,-112.44,-60.84,218.24,13.8,112.44,60.84
slab_153,6094,11700,220,32837,0.21,2443,-0.41,-1.89,-1.29,750,90,1218,2340,4875,2340,1218,9360,4875,9360,-376.04,-29.416,-134.744,-92.08,376.04,29.416,134.744,92.08
slab_154,6276,8427,180,32503,0.2,2488,-0.51,-1.92,-1.03,750,90,1255,1685,5020,1685,1255,6741,5020,6741,-232.344,-27.04,-101.6,-54.6,232.344,27.04,101.6,54.6
slab_155,6398,14868,180,29184,0.21,2489,-0.35,-4.88,-2.51,750,90,1279,2973,5118,2973,1279,11894,5118,11894,-418.188,-33.6,-464.06,-238.624,418.187,33.6,464.06,238.624
slab_156,6756,14031,200,30629,0.19,2463,-0.67,-3.81,-1.96,500,0,1351,2806,5404,2806,1351,11224,5404,11224,-457.764,-62.94,-361.216,-185.34,457.764,62.94,361.216,185.34
slab_157,5162,14810,200,33684,0.21,2546,-0.77,-1.79,-1.16,500,0,1032,2962,4129,2962,1032,11848,4129,11848,-381.936,-59.04,-137.04,-88.2,381.936,59.04,137.04,88.2
slab_158,4871,14992,220,32983,0.21,2486,-0.86,-2.78,-1.48,750,0,974,2998,3896,2998,974,11993,3896,11993,-391.728,-62.904,-203.184,-108.16,391.728,62.904,203.184,108.16
slab_159,5312,12037,250,32791,0.18,2401,-0.37,-3.41,-1.99,500,45,1062,2407,4249,2407,1062,9629,4249,9629,-376.672,-23.6,-217.92,-127.3,376.672,23.6,217.92,127.3
slab_160,7074,11493,220,31722,0.22,2475,-0.99,-3.01,-1.79,500,0,1414,2298,5659,2298,1414,9194,5659,9194,-434.22,-80.8,-244.8,-145.56,434.22,80.799,244.8,145.56
slab_161,6327,8510,220,34221,0.18,2405,-0.63,-2.01,-1.36,1000,0,1265,1702,5061,1702,1265,6808,5061,6808,-279.44,-33.92,-108.24,-73.28,279.44,33.92,108.24,73.28
slab_162,6472,10590,220,30681,0.18,2454,-0.45,-2.66,-1.65,750,90,1294,2118,5177,2118,1294,8472,5177,8472,-363.0,-30.6,-182.4,-112.92,363.0,30.6,182.4,112.92
slab_163,4411,9307,250,35374,0.18,2410,-0.98,-2.76,-1.49,1000,0,882,1861,3528,1861,882,7445,3528,7445,-242.648,-40.2,-113.272,-61.2,242.647,40.2,113.272,61.2
slab_164,4177,15358,180,33873,0.21,2565,-0.32,-3.41,-2.13,500,45,835,3071,3341,3071,835,12286,3341,12286,-290.364,-20.56,-218.84,-136.96,290.364,20.56,218.84,136.96
slab_165,4169,15548,250,31217,0.21,2474,-0.88,-3.99,-2.34,500,45,833,3109,3335,3109,833,12438,3335,12438,-393.568,-57.16,-258.64,-151.68,393.568,57.16,258.64,151.68
slab_166,7373,10516,180,28675,0.21,2426,-0.6,-2.52,-1.39,750,90,1474,2103,5898,2103,1474,8412,5898,8412,-332.304,-46.704,-195.504,-108.0,332.304,46.704,195.504,108.0
slab_167,5236,11824,220,33740,0.2,2597,-0.57,-2.64,-1.73,500,0,1047,2364,4188,2364,1047,9459,4188,9459,-346.74,-35.4,-163.4,-107.0,346.74,35.4,163.4,107.0
slab_168,5236,12438,220,32446,0.22,2478,-0.8,-3.84,-1.96,1000,45,1047,2487,4188,2487,1047,9950,4188,9950,-348.296,-52.18,-250.048,-127.672,348.296,52.181,250.048,127.672
slab_169,5666,13924,200,34520,0.21,2542,-0.96,-4.98,-2.54,500,0,1133,2784,4532,2784,1133,11139,4532,11139,-393.656,-75.728,-392.792,-200.42,393.656,75.728,392.792,200.42
slab_170,7543,15440,250,33667,0.2,2487,-0.8,-2.28,-1.2,1000,0,1508,3088,6034,3088,1508,12352,6034,12352,-710.504,-93.248,-265.456,-140.0,710.504,93.248,265.456,140.0
slab_171,4398,11014,250,34057,0.19,2422,-0.85,-1.83,-1.04,1000,0,879,2202,3518,2202,879,8811,3518,8811,-287.708,-41.12,-88.652,-50.4,287.709,41.12,88.651,50.4
slab_172,4542,13468,250,34699,0.18,2492,-0.84,-4.42,-2.21,1000,45,908,2693,3633,2693,908,10774,3633,10774,-373.848,-51.3,-270.36,-135.212,373.848,51.3,270.36,135.212
slab_173,7006,14610,200,32028,0.21,2483,-0.46,-4.39,-2.91,1000,90,1401,2922,5604,2922,1401,11688,5604,11688,-498.66,-47.04,-449.46,-297.96,498.66,47.04,449.46,297.96
slab_174,7306,12724,180,31704,0.19,2558,-0.42,-3.42,-1.55,1000,90,1461,2544,5844,2544,1461,10179,5844,10179,-419.94,-39.024,-317.944,-144.0,419.94,39.024,317.943,144.0
slab_175,4627,13138,250,28813,0.21,2472,-0.42,-2.29,-0.93,1000,90,925,2627,3701,2627,925,10510,3701,10510,-368.568,-25.56,-139.2,-56.504,368.567,25.56,139.2,56.504
slab_176,6430,11776,250,33863,0.21,2516,-0.68,-3.33,-1.85,1000,90,1286,2355,5144,2355,1286,9420,5144,9420,-467.248,-51.616,-252.144,-140.112,467.248,51.616,252.144,140.112
slab_177,6931,14337,220,29323,0.22,2598,-0.83,-3.61,-1.51,1000,45,1386,2867,5544,2867,1386,11469,5544,11469,-557.064,-82.5,-358.62,-150.0,557.063,82.5,358.62,150.0
slab_178,4642,12782,180,35798,0.18,2443,-0.93,-2.25,-1.52,750,0,928,2556,3713,2556,928,10225,3713,10225,-255.912,-55.108,-133.456,-90.168,255.912,55.107,133.456,90.168
slab_179,4958,9473,220,34877,0.18,2470,-0.43,-4.95,-3.44,1000,0,991,1894,3966,1894,991,7578,3966,7578,-250.364,-20.2,-232.508,-161.572,250.364,20.2,232.509,161.572
slab_180,4776,10432,250,31604,0.21,2477,-0.54,-3.25,-1.32,500,0,955,2086,3820,2086,955,8345,3820,8345,-302.776,-26.92,-162.04,-65.92,302.776,26.92,162.04,65.92
slab_181,7868,15355,220,30972,0.18,2447,-0.65,-2.27,-1.43,750,0,1573,3071,6294,3071,1573,12284,6294,12284,-638.036,-78.352,-274.196,-172.78,638.036,78.352,274.196,172.78
slab_182,6439,13025,180,35033,0.18,2507,-0.83,-4.24,-2.39,750,90,1287,2605,5151,2605,1287,10420,5151,10420,-371.12,-69.64,-355.728,-200.376,371.12,69.64,355.729,200.376
slab_183,7921,10182,250,30844,0.2,2430,-0.66,-3.49,-2.0,500,90,1584,2036,6336,2036,1584,8145,6336,8145,-480.476,-53.576,-281.576,-161.648,480.476,53.576,281.575,161.648
slab_184,5200,9746,200,29151,0.19,2572,-0.81,-4.35,-2.93,500,45,1040,1949,4160,1949,1040,7796,4160,7796,-255.68,-40.96,-220.48,-148.56,255.68,40.96,220.48,148.56
slab_185,7352,9542,250,31465,0.18,2498,-0.39,-2.13,-1.11,750,45,1470,1908,5881,1908,1470,7633,5881,7633,-429.804,-27.36,-149.36,-77.92,429.804,27.36,149.36,77.92
slab_186,4369,13880,200,28247,0.2,2563,-0.92,-2.21,-1.37,1000,90,873,2776,3495,2776,873,11104,3495,11104,-305.04,-55.8,-134.04,-83.1,305.04,55.8,134.04,83.1
slab_187,5390,14826,200,35789,0.2,2537,-0.54,-3.48,-1.81,1000,90,1078,2965,4312,2965,1078,11860,4312,11860,-397.744,-43.2,-277.984,-144.72,397.744,43.2,277.984,144.72
slab_188,4518,14369,250,33706,0.22,2551,-0.78,-4.59,-2.82,750,0,903,2873,3614,2873,903,11495,3614,11495,-406.124,-50.56,-298.068,-183.04,406.124,50.56,298.068,183.04
slab_189,5203,13646,220,30177,0.19,2513,-0.59,-4.56,-2.99,750,45,1040,2729,4162,2729,1040,10916,4162,10916,-385.088,-41.948,-323.872,-212.224,385.088,41.948,323.872,212.224
slab_190,7661,8778,180,32022,0.18,2586,-0.48,-2.23,-0.98,500,45,1532,1755,6128,1755,1532,7022,6128,7022,-306.816,-31.984,-149.928,-65.776,306.816,31.984,149.928,65.776
slab_191,5599,13293,200,32080,0.2,2599,-0.75,-2.28,-1.36,1000,90,1119,2658,4479,2658,1119,10634,4479,10634,-379.6,-55.904,-169.632,-101.312,379.6,55.904,169.632,101.312
slab_192,4459,15234,250,34266,0.2,2572,-0.39,-1.96,-0.87,500,45,891,3046,3567,3046,891,12187,3567,12187,-428.24,-26.6,-133.0,-59.24,428.24,26.6,133.0,59.24
slab_193,6956,12488,200,35360,0.2,2421,-0.91,-4.48,-1.93,750,90,1391,2497,5564,2497,1391,9990,5564,9990,-412.72,-79.28,-389.184,-167.584,412.72,79.28,389.184,167.584
slab_194,7517,11581,250,31310,0.2,2580,-0.59,-3.09,-1.82,750,45,1503,2316,6013,2316,1503,9264,6013,9264,-550.796,-51.296,-268.96,-158.504,550.796,51.296,268.96,158.504
slab_195,5589,8940,180,31584,0.2,2588,-0.67,-4.34,-2.36,750,45,1117,1788,4471,1788,1117,7152,4471,7152,-228.392,-33.48,-216.848,-117.872,228.392,33.48,216.848,117.872
slab_196,4129,8159,250,34012,0.19,2537,-0.54,-3.99,-1.92,500,45,825,1631,3303,1631,825,6527,3303,6527,-209.576,-18.184,-134.464,-64.608,209.576,18.184,134.464,64.608
slab_197,6637,15043,220,29369,0.2,2558,-0.87,-3.2,-1.53,1000,45,1327,3008,5309,3008,1327,12034,5309,12034,-551.16,-86.816,-319.456,-152.736,551.159,86.816,319.456,152.736
slab_198,7069,13274,180,33826,0.2,2537,-0.57,-3.82,-1.8,750,90,1413,2654,5655,2654,1413,10619,5655,10619,-420.216,-53.56,-358.512,-168.72,420.216,53.56,358.512,168.72
slab_199,7838,10575,200,34828,0.18,2461,-0.33,-4.64,-2.8,500,90,1567,2115,6270,2115,1567,8460,6270,8460,-400.136,-27.416,-384.512,-232.184,400.136,27.416,384.512,232.184
slab_200,6593,15320,220,35965,0.22,2535,-0.69,-3.65,-2.06,1000,90,1318,3064,5274,3064,1318,12256,5274,12256,-552.512,-69.744,-368.736,-208.0,552.512,69.744,368.736,208.0
slab_201,4496,10819,220,32377,0.21,2600,-0.86,-3.27,-1.88,1000,0,899,2163,3596,2163,899,8655,3596,8655,-272.992,-41.764,-159.092,-91.48,272.992,41.764,159.092,91.48
slab_202,5713,14705,250,32852,0.2,2439,-0.88,-1.5,-1.03,500,45,1142,2941,4570,2941,1142,11764,4570,11764,-502.44,-74.04,-126.0,-86.64,502.44,74.04,126.0,86.64
slab_203,5394,13404,220,32265,0.18,2531,-0.89,-4.42,-1.82,500,45,1078,2680,4315,2680,1078,10723,4315,10723,-394.824,-64.652,-319.596,-131.624,394.823,64.652,319.596,131.624
slab_204,6161,10357,180,33092,0.18,2535,-0.4,-3.65,-2.54,750,90,1232,2071,4928,2071,1232,8285,4928,8285,-285.564,-25.62,-232.952,-162.0,285.564,25.62,232.953,162.0
slab_205,6495,15920,250,32603,0.21,2597,-0.71,-2.92,-1.35,500,45,1299,3184,5196,3184,1299,12736,5196,12736,-658.4,-73.232,-302.24,-139.936,658.4,73.232,302.24,139.936
slab_206,4427,11822,220,31831,0.22,2477,-0.76,-2.48,-1.3,750,45,885,2364,3541,2364,885,9457,3541,9457,-279.696,-39.84,-129.76,-68.064,279.696,39.84,129.76,68.064
slab_207,4525,15535,250,31347,0.19,2475,-0.54,-2.55,-1.33,750,45,905,3107,3620,3107,905,12428,3620,12428,-426.716,-38.08,-179.216,-93.44,426.716,38.08,179.216,93.44
slab_208,6890,14494,250,34400,0.21,2408,-0.48,-4.89,-3.2,1000,45,1378,2898,5512,2898,1378,11595,5512,11595,-589.86,-48.0,-488.4,-319.572,589.86,48.0,488.4,319.572
slab_209,5844,14874,250,30637,0.21,2532,-0.55,-3.14,-2.15,1000,90,1168,2974,4675,2974,1168,11899,4675,11899,-539.812,-47.984,-272.98,-186.808,539.812,47.984,272.98,186.809
slab_210,6155,11858,220,28117,0.18,2471,-0.82,-3.67,-2.55,1000,0,1231,2371,4924,2371,1231,9486,4924,9486,-389.3,-59.84,-267.8,-186.044,389.3,59.84,267.799,186.045
slab_211,5744,8916,220,31347,0.19,2482,-0.47,-3.77,-2.24,500,45,1148,1783,4595,1783,1148,7132,4595,7132,-274.356,-24.096,-193.208,-114.7,274.357,24.096,193.208,114.7
slab_212,4741,9860,250,32363,0.21,2512,-0.75,-4.4,-2.23,750,45,948,1972,3792,1972,948,7888,3792,7888,-288.0,-35.136,-205.664,-104.288,288.0,35.136,205.664,104.288
slab_213,7280,11012,250,34075,0.19,2590,-0.81,-4.17,-2.53,500,90,1456,2202,5824,2202,1456,8809,5824,8809,-509.48,-64.44,-334.56,-202.8,509.48,64.44,334.56,202.8
slab_214,7187,15430,200,28610,0.2,2516,-0.85,-5.0,-2.31,1000,0,1437,3086,5749,3086,1437,12344,5749,12344,-547.336,-94.224,-554.464,-256.04,547.336,94.224,554.464,256.04
slab_215,5939,12483,220,31142,0.21,2408,-0.42,-4.67,-2.8,500,45,1187,2496,4751,2496,1187,9986,4751,9986,-385.4,-31.0,-346.6,-207.612,385.4,31.0,346.6,207.611
slab_216,5431,9774,180,28748,0.19,2469,-0.87,-4.63,-2.45,750,90,1086,1954,4344,1954,1086,7819,4344,7819,-231.512,-46.208,-245.784,-130.144,231.511,46.208,245.783,130.144
slab_217,5779,15127,180,30462,0.21,2575,-0.69,-2.9,-2.0,500,45,1155,3025,4623,3025,1155,12101,4623,12101,-397.224,-60.652,-253.544,-174.56,397.224,60.652,253.544,174.56
slab_218,7008,10304,180,35810,0.19,2529,-0.67,-4.09,-1.72,750,0,1401,2060,5606,2060,1401,8243,5606,8243,-322.584,-48.6,-295.2,-124.2,322.584,48.6,295.2,124.2
slab_219,7931,9546,220,33264,0.18,2487,-0.77,-4.51,-2.59,500,90,1586,1909,6344,1909,1586,7636,6344,7636,-406.56,-58.24,-341.228,-196.32,406.56,58.24,341.229,196.32
slab_220,6750,14983,250,30904,0.21,2526,-0.3,-2.56,-1.29,1000,45,1350,2996,5400,2996,1350,11986,5400,11986,-626.46,-30.54,-259.016,-130.38,626.46,30.54,259.016,130.38
slab_221,5058,10170,200,29918,0.19,2500,-0.78,-3.85,-2.31,500,90,1011,2034,4046,2034,1011,8136,4046,8136,-252.252,-40.232,-198.048,-118.788,252.251,40.232,198.048,118.788
slab_222,5250,12449,200,28547,0.21,2558,-0.34,-1.61,-0.88,1000,90,1050,2489,4200,2489,1050,9959,4200,9959,-328.064,-22.352,-105.152,-57.6,328.064,22.352,105.152,57.6
slab_223,5029,14811,220,31132,0.19,2595,-0.43,-2.18,-0.94,750,90,1005,2962,4023,2962,1005,11848,4023,11848,-417.28,-32.0,-162.56,-70.0,417.28,32.0,162.56,70.0
slab_224,5173,15920,200,31175,0.22,2503,-0.32,-4.71,-3.19,1000,90,1034,3184,4138,3184,1034,12736,4138,12736,-404.368,-26.336,-387.856,-262.752,404.368,26.336,387.856,262.752
slab_225,5111,14423,250,33700,0.18,2510,-0.66,-3.68,-1.95,500,90,1022,2884,4088,2884,1022,11538,4088,11538,-453.6,-48.84,-271.68,-144.12,453.6,48.84,271.68,144.12
slab_226,5135,10642,220,29975,0.2,2400,-0.7,-1.79,-0.89,750,45,1027,2128,4108,2128,1027,8513,4108,8513,-283.08,-38.24,-97.92,-48.54,283.08,38.24,97.92,48.54
slab_227,4889,9037,200,34447,0.22,2433,-0.45,-2.85,-1.63,1000,45,977,1807,3911,1807,977,7229,3911,7229,-210.948,-19.8,-125.96,-72.0,210.948,19.8,125.96,72.0
slab_228,7628,10617,250,31768,0.18,2594,-0.46,-4.04,-2.77,500,90,1525,2123,6102,2123,1525,8493,6102,8493,-515.292,-37.136,-327.484,-224.104,515.292,37.136,327.484,224.104
slab_229,7619,15499,180,31675,0.21,2492,-0.54,-4.68,-2.92,750,45,1523,3099,6095,3099,1523,12399,6095,12399,-519.516,-63.82,-552.808,-344.764,519.516,63.82,552.808,344.763
slab_230,6462,11098,200,33683,0.22,2428,-0.81,-2.01,-0.83,500,90,1292,2219,5169,2219,1292,8878,5169,8878,-341.46,-58.452,-144.176,-59.9,341.461,58.452,144.176,59.899
slab_231,5689,14493,250,34497,0.2,2600,-0.41,-4.71,-2.05,500,45,1137,2898,4551,2898,1137,11594,4551,11594,-526.08,-33.84,-388.248,-169.32,526.08,33.84,388.248,169.32
slab_232,5414,8715,220,35756,0.22,2580,-0.84,-2.66,-1.67,1000,90,1082,1743,4331,1743,1082,6972,4331,6972,-262.68,-39.68,-125.6,-78.88,262.68,39.68,125.6,78.88
slab_233,7613,15270,180,29234,0.21,2551,-0.73,-4.67,-3.23,1000,90,1522,3054,6090,3054,1522,12216,6090,12216,-523.816,-84.808,-542.808,-375.392,523.816,84.808,542.808,375.392
slab_234,5873,15538,250,30283,0.18,2562,-0.9,-3.75,-2.44,500,45,1174,3107,4698,3107,1174,12430,4698,12430,-573.656,-82.216,-342.256,-222.536,573.656,82.216,342.256,222.536
slab_235,6315,13736,250,28651,0.2,2484,-0.55,-2.03,-1.2,500,90,1263,2747,5052,2747,1263,10988,5052,10988,-528.624,-48.128,-176.488,-104.088,528.624,48.128,176.488,104.088
slab_236,5369,9425,180,31152,0.21,2469,-0.65,-4.07,-2.38,1000,0,1073,1885,4295,1885,1073,7540,4295,7540,-220.56,-32.8,-205.92,-120.48,220.56,32.8,205.92,120.48
slab_237,7056,14535,200,29553,0.19,2549,-0.63,-4.66,-3.18,750,90,1411,2907,5644,2907,1411,11628,5644,11628,-512.936,-64.8,-477.752,-326.368,512.935,64.8,477.752,326.368
slab_238,4829,15353,220,29509,0.19,2533,-0.56,-3.81,-2.14,750,45,965,3070,3863,3070,965,12282,3863,12282,-405.336,-41.52,-282.52,-158.744,405.336,41.52,282.52,158.745
slab_239,6948,8231,220,34497,0.21,2507,-0.49,-1.51,-1.03,1000,90,1389,1646,5558,1646,1389,6584,5558,6584,-309.44,-28.02,-86.364,-58.928,309.44,28.02,86.364,58.928
slab_240,6571,8143,200,30584,0.19,2451,-0.34,-3.18,-2.13,750,45,1314,1628,5256,1628,1314,6514,5256,6514,-257.296,-18.12,-170.264,-113.92,257.296,18.12,170.264,113.92
slab_241,6294,8222,200,34396,0.21,2540,-0.93,-4.45,-3.04,750,90,1258,1644,5035,1644,1258,6577,5035,6577,-257.96,-48.04,-230.4,-157.24,257.96,48.04,230.4,157.24
slab_242,5742,13737,180,33798,0.19,2419,-0.69,-3.95,-1.89,750,45,1148,2747,4593,2747,1148,10989,4593,10989,-336.78,-54.428,-311.576,-149.056,336.78,54.428,311.576,149.056
slab_243,5528,13973,250,30216,0.2,2428,-0.78,-1.61,-0.68,1000,90,1105,2794,4422,2794,1105,11178,4422,11178,-459.948,-60.24,-124.32,-52.528,459.948,60.24,124.32,52.529
slab_244,4420,9145,180,28078,0.2,2424,-0.31,-2.11,-1.37,750,45,884,1829,3536,1829,884,7316,3536,7316,-172.976,-12.416,-85.28,-55.36,172.976,12.416,85.28,55.36
slab_245,5479,9438,250,32969,0.19,2520,-0.48,-3.09,-1.46,750,90,1095,1887,4383,1887,1095,7550,4383,7550,-319.512,-24.904,-159.872,-75.528,319.512,24.904,159.872,75.528
slab_246,6808,10676,220,34705,0.22,2559,-0.58,-4.5,-2.21,1000,90,1361,2135,5446,2135,1361,8540,5446,8540,-401.384,-42.0,-326.996,-160.596,401.384,42.0,326.996,160.596
slab_247,6554,12677,200,30869,0.22,2566,-0.92,-1.65,-1.15,1000,0,1310,2535,5243,2535,1310,10141,5243,10141,-418.32,-76.352,-137.132,-95.552,418.32,76.352,137.132,95.552
slab_248,5383,8376,200,35763,0.2,2499,-0.94,-4.38,-2.28,1000,45,1076,1675,4306,1675,1076,6700,4306,6700,-221.056,-42.4,-197.536,-102.752,221.056,42.4,197.536,102.752
slab_249,6519,8670,180,35397,0.21,2427,-0.32,-2.65,-1.66,750,0,1303,1734,5215,1734,1303,6936,5215,6936,-242.232,-18.12,-149.832,-93.72,242.232,18.12,149.832,93.72
slab_250,7034,10788,220,34859,0.19,2567,-0.41,-4.38,-3.0,1000,90,1406,2157,5627,2157,1406,8630,5627,8630,-420.364,-31.136,-332.404,-227.584,420.364,31.136,332.404,227.584
slab_251,6551,15539,220,30583,0.22,2498,-0.91,-2.12,-0.94,750,0,1310,3107,5240,3107,1310,12431,5240,12431,-548.896,-92.84,-215.88,-95.608,548.896,92.84,215.88,95.608
slab_252,7036,11445,250,28181,0.19,2576,-0.46,-3.45,-1.62,1000,45,1407,2289,5628,2289,1407,9156,5628,9156,-508.704,-36.98,-277.824,-130.46,508.704,36.98,277.824,130.46
slab_253,6753,13813,220,33201,0.19,2531,-0.95,-1.58,-1.08,750,0,1350,2762,5402,2762,1350,11050,5402,11050,-509.56,-88.8,-147.2,-100.8,509.56,88.8,147.2,100.8
slab_254,5930,10513,200,32356,0.19,2492,-0.48,-2.37,-1.65,750,90,1186,2102,4744,2102,1186,8410,4744,8410,-304.86,-30.0,-147.76,-102.84,304.86,30.0,147.76,102.84
slab_255,4981,11962,180,32753,0.2,2548,-0.89,-3.56,-2.11,750,0,996,2392,3984,2392,996,9569,3984,9569,-268.008,-52.96,-212.064,-125.824,268.008,52.96,212.064,125.824
slab_256,7350,9204,250,33558,0.19,2411,-0.76,-3.19,-2.17,750,90,1470,1840,5880,1840,1470,7363,5880,7363,-399.96,-51.36,-215.92,-146.8,399.96,51.36,215.92,146.8
slab_257,6378,11594,250,28606,0.19,2413,-0.54,-1.9,-1.04,500,90,1275,2318,5102,2318,1275,9275,5102,9275,-437.748,-40.16,-140.384,-77.056,437.749,40.16,140.384,77.056
slab_258,7356,14435,200,31607,0.21,2400,-0.59,-2.22,-1.38,750,0,1471,2887,5884,2887,1471,11548,5884,11548,-499.968,-62.4,-235.968,-146.4,499.969,62.4,235.969,146.4
slab_259,4498,14280,200,33994,0.2,2546,-0.37,-3.07,-1.86,750,0,899,2856,3598,2856,899,11424,3598,11424,-320.96,-24.0,-197.28,-119.36,320.96,24.0,197.28,119.36
slab_260,4336,11179,200,33958,0.18,2517,-0.51,-3.02,-1.62,750,90,867,2235,3468,2235,867,8943,3468,8943,-239.308,-24.72,-146.4,-78.48,239.308,24.72,146.4,78.48
slab_261,7633,10000,220,32905,0.2,2597,-0.52,-2.96,-1.96,500,90,1526,2000,6106,2000,1526,8000,6106,8000,-427.68,-40.0,-225.44,-149.36,427.68,40.0,225.44,149.36
slab_262,7067,11903,180,35601,0.18,2537,-0.9,-2.19,-1.06,500,45,1413,2380,5653,2380,1413,9522,5653,9522,-376.516,-75.08,-184.5,-88.516,376.516,75.08,184.5,88.516
slab_263,7005,15317,250,32179,0.18,2460,-0.47,-4.89,-3.13,1000,90,1401,3063,5604,3063,1401,12253,5604,12253,-647.272,-50.584,-524.608,-335.84,647.272,50.584,524.608,335.84
slab_264,5918,10541,250,30455,0.2,2593,-0.82,-4.32,-2.53,500,45,1183,2108,4734,2108,1183,8432,4734,8432,-396.648,-50.792,-269.352,-157.672,396.648,50.792,269.352,157.672
slab_265,7149,13438,180,28395,0.2,2485,-0.58,-1.94,-1.01,500,45,1429,2687,5719,2687,1429,10750,5719,10750,-421.44,-55.98,-186.944,-97.02,421.44,55.98,186.945,97.02
slab_266,4510,8484,220,32264,0.2,2418,-0.35,-2.8,-1.42,1000,45,902,1696,3608,1696,902,6787,3608,6787,-199.6,-13.4,-107.16,-54.4,199.6,13.4,107.16,54.4
slab_267,6038,12127,200,31166,0.21,2470,-0.4,-3.3,-2.04,1000,45,1207,2425,4830,2425,1207,9701,4830,9701,-354.848,-29.248,-241.672,-149.356,354.848,29.248,241.673,149.356
slab_268,6730,11824,220,30714,0.21,2430,-0.42,-1.61,-1.05,1000,0,1346,2364,5384,2364,1346,9459,5384,9459,-417.356,-33.48,-128.016,-83.56,417.356,33.48,128.016,83.56
slab_269,4146,11658,180,34221,0.21,2492,-0.76,-4.71,-3.29,500,90,829,2331,3316,2331,829,9326,3316,9326,-212.612,-36.616,-227.776,-158.98,212.612,36.616,227.776,158.98
slab_270,4986,9912,250,28366,0.21,2442,-0.59,-3.39,-1.6,750,90,997,1982,3988,1982,997,7929,3988,7929,-295.948,-29.248,-167.512,-79.04,295.948,29.248,167.512,79.04
